Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Source Code,Source,Unit,Value,Flag,Note
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),723631,Indirect emissions (N2O that volatilises) (Synthetic fertilizers),2011,2011,3050,FAO TIER 1,kilotonnes,0.028500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),723631,Indirect emissions (N2O that volatilises) (Synthetic fertilizers),2012,2012,3050,FAO TIER 1,kilotonnes,0.026300,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),723631,Indirect emissions (N2O that volatilises) (Synthetic fertilizers),2013,2013,3050,FAO TIER 1,kilotonnes,0.030400,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),723631,Indirect emissions (N2O that volatilises) (Synthetic fertilizers),2014,2014,3050,FAO TIER 1,kilotonnes,0.032100,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),723631,Indirect emissions (N2O that volatilises) (Synthetic fertilizers),2015,2015,3050,FAO TIER 1,kilotonnes,0.030400,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),723631,Indirect emissions (N2O that volatilises) (Synthetic fertilizers),2016,2016,3050,FAO TIER 1,kilotonnes,0.035400,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),723631,Indirect emissions (N2O that volatilises) (Synthetic fertilizers),2017,2017,3050,FAO TIER 1,kilotonnes,0.033000,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),723631,Indirect emissions (N2O that volatilises) (Synthetic fertilizers),2018,2018,3050,FAO TIER 1,kilotonnes,0.028200,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),723631,Indirect emissions (N2O that volatilises) (Synthetic fertilizers),2019,2019,3050,FAO TIER 1,kilotonnes,0.027700,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),723631,Indirect emissions (N2O that volatilises) (Synthetic fertilizers),2030,2030,3050,FAO TIER 1,kilotonnes,0.038500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),723631,Indirect emissions (N2O that volatilises) (Synthetic fertilizers),2050,2050,3050,FAO TIER 1,kilotonnes,0.041100,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),1994,1994,3050,FAO TIER 1,kilotonnes,0.184700,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),1995,1995,3050,FAO TIER 1,kilotonnes,0.128800,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),1996,1996,3050,FAO TIER 1,kilotonnes,0.155300,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),1997,1997,3050,FAO TIER 1,kilotonnes,0.143500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),1998,1998,3050,FAO TIER 1,kilotonnes,0.128700,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),1999,1999,3050,FAO TIER 1,kilotonnes,0.127700,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2000,2000,3050,FAO TIER 1,kilotonnes,0.098100,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2001,2001,3050,FAO TIER 1,kilotonnes,0.064300,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2002,2002,3050,FAO TIER 1,kilotonnes,0.045800,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2003,2003,3050,FAO TIER 1,kilotonnes,0.061400,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2004,2004,3050,FAO TIER 1,kilotonnes,0.076800,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2005,2005,3050,FAO TIER 1,kilotonnes,0.092400,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2006,2006,3050,FAO TIER 1,kilotonnes,0.087200,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2007,2007,3050,FAO TIER 1,kilotonnes,0.096500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2008,2008,3050,FAO TIER 1,kilotonnes,0.080100,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2009,2009,3050,FAO TIER 1,kilotonnes,0.088900,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2010,2010,3050,FAO TIER 1,kilotonnes,0.099300,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2011,2011,3050,FAO TIER 1,kilotonnes,0.092700,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2012,2012,3050,FAO TIER 1,kilotonnes,0.085500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2013,2013,3050,FAO TIER 1,kilotonnes,0.098600,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2014,2014,3050,FAO TIER 1,kilotonnes,0.104300,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2015,2015,3050,FAO TIER 1,kilotonnes,0.098900,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2016,2016,3050,FAO TIER 1,kilotonnes,0.115000,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2017,2017,3050,FAO TIER 1,kilotonnes,0.107200,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2018,2018,3050,FAO TIER 1,kilotonnes,0.091500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2019,2019,3050,FAO TIER 1,kilotonnes,0.090000,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2030,2030,3050,FAO TIER 1,kilotonnes,0.125100,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),72363,Indirect emissions (N2O) (Synthetic fertilizers),2050,2050,3050,FAO TIER 1,kilotonnes,0.133500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),1994,1994,3050,FAO TIER 1,kilotonnes,0.752900,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),1995,1995,3050,FAO TIER 1,kilotonnes,0.525100,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),1996,1996,3050,FAO TIER 1,kilotonnes,0.633000,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),1997,1997,3050,FAO TIER 1,kilotonnes,0.585100,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),1998,1998,3050,FAO TIER 1,kilotonnes,0.524700,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),1999,1999,3050,FAO TIER 1,kilotonnes,0.520500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2000,2000,3050,FAO TIER 1,kilotonnes,0.399800,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2001,2001,3050,FAO TIER 1,kilotonnes,0.262300,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2002,2002,3050,FAO TIER 1,kilotonnes,0.186700,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2003,2003,3050,FAO TIER 1,kilotonnes,0.250500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2004,2004,3050,FAO TIER 1,kilotonnes,0.312900,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2005,2005,3050,FAO TIER 1,kilotonnes,0.376700,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2006,2006,3050,FAO TIER 1,kilotonnes,0.355500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2007,2007,3050,FAO TIER 1,kilotonnes,0.393500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2008,2008,3050,FAO TIER 1,kilotonnes,0.326400,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2009,2009,3050,FAO TIER 1,kilotonnes,0.362500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2010,2010,3050,FAO TIER 1,kilotonnes,0.404900,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2011,2011,3050,FAO TIER 1,kilotonnes,0.377800,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2012,2012,3050,FAO TIER 1,kilotonnes,0.348500,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2013,2013,3050,FAO TIER 1,kilotonnes,0.402100,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2014,2014,3050,FAO TIER 1,kilotonnes,0.425400,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2015,2015,3050,FAO TIER 1,kilotonnes,0.403100,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2016,2016,3050,FAO TIER 1,kilotonnes,0.469000,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2017,2017,3050,FAO TIER 1,kilotonnes,0.437200,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2018,2018,3050,FAO TIER 1,kilotonnes,0.373000,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2019,2019,3050,FAO TIER 1,kilotonnes,0.366900,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2030,2030,3050,FAO TIER 1,kilotonnes,0.509900,E,
154,'807,North Macedonia,3102,Nutrient nitrogen N (total),7230,Emissions (N2O),2050,2050,3050,FAO TIER 1,kilotonnes,0.544300,E,
